ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,Traffic,VehicleWeight,Demand,NormalizedDemand,Price,Date,AvgCompetitorPrice,MinCompetitorPrice,NearbyLots,Fullness,AdjustedPrice,RerouteSuggested
160,BHMBCCMKT01,577,26.14453614,91.73617216,121,car,low,2,0,12-10-2016,15:57:00,2016-10-12 15:57:00,0.0,1.0,1.6838821490467937,0.22413527973104846,12.241352797310485,2016-10-12,13.680907531819155,10.873539721829372,12.0,0.2097053726169844,13.241352797310485,False
162,BHMBCCMKT01,577,26.14453614,91.73617216,58,car,low,2,0,13-10-2016,07:57:00,2016-10-13 07:57:00,0.0,1.0,1.640207972270364,0.21581318005634328,12.158131800563432,2016-10-13,13.558734279023229,10.743801777470969,12.0,0.10051993067590988,13.158131800563432,False
163,BHMBCCMKT01,577,26.14453614,91.73617216,65,car,low,1,0,13-10-2016,08:31:00,2016-10-13 08:31:00,0.0,1.0,1.345060658578856,0.15957295884196643,11.595729588419665,2016-10-13,13.558734279023229,10.743801777470969,12.0,0.11265164644714037,12.595729588419665,False
164,BHMBCCMKT01,577,26.14453614,91.73617216,76,car,low,2,0,13-10-2016,09:04:00,2016-10-13 09:04:00,0.0,1.0,1.652686308492201,0.21819092282054475,12.181909228205448,2016-10-13,13.558734279023229,10.743801777470969,12.0,0.1317157712305026,13.181909228205448,False
166,BHMBCCMKT01,577,26.14453614,91.73617216,127,bike,low,2,0,13-10-2016,09:57:00,2016-10-13 09:57:00,0.0,0.5,1.1880415944540728,0.12965302905909773,11.296530290590978,2016-10-13,13.558734279023229,10.743801777470969,12.0,0.22010398613518198,12.296530290590978,False
172,BHMBCCMKT01,577,26.14453614,91.73617216,214,car,high,6,0,13-10-2016,13:04:00,2016-10-13 13:04:00,1.0,1.0,2.7483535528596184,0.4269699471994586,14.269699471994585,2016-10-13,13.558734279023229,10.743801777470969,12.0,0.3708838821490468,14.269699471994585,False
176,BHMBCCMKT01,577,26.14453614,91.73617216,162,car,low,2,0,13-10-2016,15:04:00,2016-10-13 15:04:00,0.0,1.0,1.7123050259965338,0.22955124936061852,12.295512493606184,2016-10-13,13.558734279023229,10.743801777470969,12.0,0.2807625649913345,13.295512493606184,False
178,BHMBCCMKT01,577,26.14453614,91.73617216,132,car,low,2,0,13-10-2016,16:04:00,2016-10-13 16:04:00,0.0,1.0,1.6915077989601386,0.22558834475361603,12.25588344753616,2016-10-13,13.558734279023229,10.743801777470969,12.0,0.22876949740034663,13.25588344753616,False
179,BHMBCCMKT01,577,26.14453614,91.73617216,130,car,low,2,0,13-10-2016,16:31:00,2016-10-13 16:31:00,0.0,1.0,1.6901213171577123,0.2253241511131492,12.253241511131492,2016-10-13,13.558734279023229,10.743801777470969,12.0,0.22530329289428075,13.253241511131492,False
180,BHMBCCMKT01,577,26.14453614,91.73617216,53,car,low,1,0,14-10-2016,08:01:00,2016-10-14 08:01:00,0.0,1.0,1.336741767764298,0.15798779699916546,11.579877969991655,2016-10-14,13.713081085055586,11.264057589757098,12.0,0.09185441941074524,12.579877969991655,False
181,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,1,0,14-10-2016,08:27:00,2016-10-14 08:27:00,0.0,1.0,1.339514731369151,0.15851618428009914,11.585161842800991,2016-10-14,13.713081085055586,11.264057589757098,12.0,0.09878682842287695,12.585161842800991,False
183,BHMBCCMKT01,577,26.14453614,91.73617216,100,car,low,2,0,14-10-2016,09:27:00,2016-10-14 09:27:00,0.0,1.0,1.669324090121317,0.22136124650614672,12.213612465061468,2016-10-14,13.713081085055586,11.264057589757098,12.0,0.1733102253032929,13.213612465061468,False
184,BHMBCCMKT01,577,26.14453614,91.73617216,134,car,low,2,0,14-10-2016,10:01:00,2016-10-14 10:01:00,0.0,1.0,1.692894280762565,0.2258525383940829,12.258525383940828,2016-10-14,13.713081085055586,11.264057589757098,12.0,0.2322357019064125,13.258525383940828,False
185,BHMBCCMKT01,577,26.14453614,91.73617216,157,car,low,3,0,14-10-2016,10:27:00,2016-10-14 10:27:00,0.0,1.0,2.0088388214904676,0.28605566421546214,12.860556642154622,2016-10-14,13.713081085055586,11.264057589757098,12.0,0.2720970537261698,13.860556642154622,False
188,BHMBCCMKT01,577,26.14453614,91.73617216,224,car,high,7,0,14-10-2016,12:01:00,2016-10-14 12:01:00,1.0,1.0,3.0552859618717503,0.4854558143578035,14.854558143578034,2016-10-14,13.713081085055586,11.264057589757098,12.0,0.3882149046793761,14.854558143578034,False
190,BHMBCCMKT01,577,26.14453614,91.73617216,205,truck,high,6,0,14-10-2016,13:01:00,2016-10-14 13:01:00,1.0,1.5,3.2421143847487,0.5210559074107091,15.21055907410709,2016-10-14,13.713081085055586,11.264057589757098,12.0,0.35528596187175043,15.21055907410709,False
191,BHMBCCMKT01,577,26.14453614,91.73617216,201,car,high,7,0,14-10-2016,13:27:00,2016-10-14 13:27:00,1.0,1.0,3.039341421143847,0.4824175874924349,14.82417587492435,2016-10-14,13.713081085055586,11.264057589757098,12.0,0.3483535528596187,14.82417587492435,False
194,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,low,2,0,14-10-2016,15:01:00,2016-10-14 15:01:00,0.0,1.0,1.7185441941074524,0.2307401207427193,12.307401207427194,2016-10-14,13.713081085055586,11.264057589757098,12.0,0.29636048526863085,13.307401207427194,False
195,BHMBCCMKT01,577,26.14453614,91.73617216,161,bike,low,2,0,14-10-2016,15:27:00,2016-10-14 15:27:00,0.0,0.5,1.2116117850953207,0.1341443209470339,11.341443209470338,2016-10-14,13.713081085055586,11.264057589757098,12.0,0.27902946273830154,12.341443209470338,False
196,BHMBCCMKT01,577,26.14453614,91.73617216,138,car,low,1,0,14-10-2016,16:01:00,2016-10-14 16:01:00,0.0,1.0,1.3956672443674176,0.1692160267190058,11.692160267190058,2016-10-14,13.713081085055586,11.264057589757098,12.0,0.2391681109185442,12.692160267190058,False
197,BHMBCCMKT01,577,26.14453614,91.73617216,134,car,low,2,0,14-10-2016,16:34:00,2016-10-14 16:34:00,0.0,1.0,1.692894280762565,0.2258525383940829,12.258525383940828,2016-10-14,13.713081085055586,11.264057589757098,12.0,0.2322357019064125,13.258525383940828,False
198,BHMBCCMKT01,577,26.14453614,91.73617216,53,bike,low,1,0,15-10-2016,08:01:00,2016-10-15 08:01:00,0.0,0.5,0.8367417677642981,0.06271296540581421,10.627129654058143,2016-10-15,13.34818293401355,11.232212780864039,12.0,0.09185441941074524,11.627129654058143,False
199,BHMBCCMKT01,577,26.14453614,91.73617216,63,car,low,1,0,15-10-2016,08:34:00,2016-10-15 08:34:00,0.0,1.0,1.3436741767764298,0.15930876520149959,11.593087652014995,2016-10-15,13.34818293401355,11.232212780864039,12.0,0.10918544194107452,12.593087652014995,False
200,BHMBCCMKT01,577,26.14453614,91.73617216,77,car,low,2,0,15-10-2016,09:01:00,2016-10-15 09:01:00,0.0,1.0,1.6533795493934142,0.2183230196407782,12.18323019640778,2016-10-15,13.34818293401355,11.232212780864039,12.0,0.13344887348353554,13.18323019640778,False
201,BHMBCCMKT01,577,26.14453614,91.73617216,101,car,low,2,0,15-10-2016,09:27:00,2016-10-15 09:27:00,0.0,1.0,1.6700173310225304,0.22149334332638015,12.214933433263802,2016-10-15,13.34818293401355,11.232212780864039,12.0,0.17504332755632582,13.214933433263802,False
202,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,low,3,0,15-10-2016,10:01:00,2016-10-15 10:01:00,0.0,1.0,2.0067590987868282,0.2856593737547619,12.85659373754762,2016-10-15,13.34818293401355,11.232212780864039,12.0,0.2668977469670711,13.85659373754762,False
203,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,low,3,0,15-10-2016,10:27:00,2016-10-15 10:27:00,0.0,1.0,2.0185441941074522,0.28790501969873,12.8790501969873,2016-10-15,13.34818293401355,11.232212780864039,12.0,0.29636048526863085,13.8790501969873,False
206,BHMBCCMKT01,577,26.14453614,91.73617216,276,car,high,8,0,15-10-2016,12:01:00,2016-10-15 12:01:00,1.0,1.0,3.3913344887348353,0.549489747965952,15.49489747965952,2016-10-15,13.34818293401355,11.232212780864039,12.0,0.4783362218370884,15.49489747965952,False
207,BHMBCCMKT01,577,26.14453614,91.73617216,297,car,high,8,0,15-10-2016,12:27:00,2016-10-15 12:27:00,1.0,1.0,3.4058925476603115,0.5522637811908535,15.522637811908535,2016-10-15,13.34818293401355,11.232212780864039,12.0,0.5147313691507799,15.522637811908535,False
208,BHMBCCMKT01,577,26.14453614,91.73617216,332,car,high,7,0,15-10-2016,13:01:00,2016-10-15 13:01:00,1.0,1.0,3.130155979202773,0.49972227094301247,14.997222709430124,2016-10-15,13.34818293401355,11.232212780864039,12.0,0.5753899480069324,14.997222709430124,False
209,BHMBCCMKT01,577,26.14453614,91.73617216,352,car,high,8,0,15-10-2016,13:34:00,2016-10-15 13:34:00,1.0,1.0,3.444020797227036,0.5595291063036915,15.595291063036916,2016-10-15,13.34818293401355,11.232212780864039,12.0,0.610051993067591,15.595291063036916,False
210,BHMBCCMKT01,577,26.14453614,91.73617216,391,car,high,6,0,15-10-2016,14:01:00,2016-10-15 14:01:00,1.0,1.0,2.8710571923743498,0.4503510843807732,14.503510843807732,2016-10-15,13.34818293401355,11.232212780864039,12.0,0.6776429809358753,14.503510843807732,False
212,BHMBCCMKT01,577,26.14453614,91.73617216,442,car,low,3,0,15-10-2016,15:01:00,2016-10-15 15:01:00,0.0,1.0,2.2064124783362216,0.3237032579819857,13.237032579819857,2016-10-15,13.34818293401355,11.232212780864039,12.0,0.7660311958405546,14.237032579819857,False
213,BHMBCCMKT01,577,26.14453614,91.73617216,428,bike,low,3,0,15-10-2016,15:27:00,2016-10-15 15:27:00,0.0,0.5,1.6967071057192373,0.22657907090536664,12.265790709053665,2016-10-15,13.34818293401355,11.232212780864039,12.0,0.7417677642980935,13.265790709053665,False
214,BHMBCCMKT01,577,26.14453614,91.73617216,412,car,low,2,0,15-10-2016,16:01:00,2016-10-15 16:01:00,0.0,1.0,1.8856152512998268,0.2625754544189725,12.625754544189725,2016-10-15,13.34818293401355,11.232212780864039,12.0,0.7140381282495667,13.625754544189725,False
215,BHMBCCMKT01,577,26.14453614,91.73617216,393,bike,low,2,0,15-10-2016,16:27:00,2016-10-15 16:27:00,0.0,0.5,1.3724436741767765,0.16479078324118637,11.647907832411864,2016-10-15,13.34818293401355,11.232212780864039,12.0,0.6811091854419411,12.647907832411864,False
216,BHMBCCMKT01,577,26.14453614,91.73617216,48,car,low,2,1,16-10-2016,08:04:00,2016-10-16 08:04:00,0.0,1.0,1.7332755632582322,0.23354717817267934,12.335471781726795,2016-10-16,14.537773457348289,11.401060035999016,12.0,0.0831889081455806,13.335471781726795,False
217,BHMBCCMKT01,577,26.14453614,91.73617216,48,bike,low,2,1,16-10-2016,08:27:00,2016-10-16 08:27:00,0.0,0.5,1.2332755632582322,0.1382723465793281,11.38272346579328,2016-10-16,14.537773457348289,11.401060035999016,12.0,0.0831889081455806,12.38272346579328,False
218,BHMBCCMKT01,577,26.14453614,91.73617216,55,car,low,2,1,16-10-2016,09:01:00,2016-10-16 09:01:00,0.0,1.0,1.7381282495667243,0.23447185591431324,12.344718559143132,2016-10-16,14.537773457348289,11.401060035999016,12.0,0.09532062391681109,13.344718559143132,False
219,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,2,1,16-10-2016,09:27:00,2016-10-16 09:27:00,0.0,1.0,1.7395147313691508,0.2347360495547801,12.3473604955478,2016-10-16,14.537773457348289,11.401060035999016,12.0,0.09878682842287695,13.3473604955478,False
220,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,4,1,16-10-2016,10:04:00,2016-10-16 10:04:00,0.0,1.0,2.339514731369151,0.34906584746680164,13.490658474668017,2016-10-16,14.537773457348289,11.401060035999016,12.0,0.09878682842287695,14.490658474668017,False
224,BHMBCCMKT01,577,26.14453614,91.73617216,65,car,high,8,1,16-10-2016,12:01:00,2016-10-16 12:01:00,1.0,1.0,3.345060658578856,0.5406722852153714,15.406722852153713,2016-10-16,14.537773457348289,11.401060035999016,12.0,0.11265164644714037,15.406722852153713,False
225,BHMBCCMKT01,577,26.14453614,91.73617216,105,bike,high,9,1,16-10-2016,12:27:00,2016-10-16 12:27:00,1.0,0.5,3.1727902946273825,0.5078462253873675,15.078462253873674,2016-10-16,14.537773457348289,11.401060035999016,12.0,0.18197573656845753,15.078462253873674,False
226,BHMBCCMKT01,577,26.14453614,91.73617216,131,car,high,8,1,16-10-2016,13:01:00,2016-10-16 13:01:00,1.0,1.0,3.3908145580589255,0.5493906753507769,15.493906753507769,2016-10-16,14.537773457348289,11.401060035999016,12.0,0.2270363951473137,15.493906753507769,False
228,BHMBCCMKT01,577,26.14453614,91.73617216,170,bike,high,7,1,16-10-2016,14:01:00,2016-10-16 14:01:00,1.0,0.5,2.617850953206239,0.40210272079051806,14.021027207905181,2016-10-16,14.537773457348289,11.401060035999016,12.0,0.29462738301559793,15.021027207905181,False
230,BHMBCCMKT01,577,26.14453614,91.73617216,192,car,low,3,1,16-10-2016,15:01:00,2016-10-16 15:01:00,0.0,1.0,2.133102253032929,0.309734019242302,13.097340192423019,2016-10-16,14.537773457348289,11.401060035999016,12.0,0.3327556325823224,14.097340192423019,False
231,BHMBCCMKT01,577,26.14453614,91.73617216,185,bike,low,3,1,16-10-2016,15:31:00,2016-10-16 15:31:00,0.0,0.5,1.6282495667244368,0.21353450990731684,12.13534509907317,2016-10-16,14.537773457348289,11.401060035999016,12.0,0.32062391681109187,13.13534509907317,False
234,BHMBCCMKT01,577,26.14453614,91.73617216,50,bike,low,2,0,17-10-2016,08:01:00,2016-10-17 08:01:00,0.0,0.5,1.1346620450606586,0.11948157390112471,11.194815739011247,2016-10-17,13.82666985380364,11.28755871488346,12.0,0.08665511265164645,12.194815739011247,False
235,BHMBCCMKT01,577,26.14453614,91.73617216,54,bike,low,1,0,17-10-2016,08:27:00,2016-10-17 08:27:00,0.0,0.5,0.8374350086655112,0.06284506222604762,10.628450622260477,2016-10-17,13.82666985380364,11.28755871488346,12.0,0.09358752166377816,11.628450622260477,False
236,BHMBCCMKT01,577,26.14453614,91.73617216,66,car,low,1,0,17-10-2016,09:01:00,2016-10-17 09:01:00,0.0,1.0,1.3457538994800693,0.15970505566219984,11.597050556622,2016-10-17,13.82666985380364,11.28755871488346,12.0,0.11438474870017332,12.597050556622,False
237,BHMBCCMKT01,577,26.14453614,91.73617216,76,truck,low,2,0,17-10-2016,09:27:00,2016-10-17 09:27:00,0.0,1.5,2.1526863084922008,0.31346575441389596,13.134657544138959,2016-10-17,13.82666985380364,11.28755871488346,12.0,0.1317157712305026,14.134657544138959,False
239,BHMBCCMKT01,577,26.14453614,91.73617216,119,bike,high,5,0,17-10-2016,10:31:00,2016-10-17 10:31:00,1.0,0.5,1.8824956672443676,0.2619810187279222,12.61981018727922,2016-10-17,13.82666985380364,11.28755871488346,12.0,0.20623916811091855,13.61981018727922,False
240,BHMBCCMKT01,577,26.14453614,91.73617216,144,car,high,6,0,17-10-2016,11:04:00,2016-10-17 11:04:00,1.0,1.0,2.6998266897746968,0.4177231697831195,14.177231697831196,2016-10-17,13.82666985380364,11.28755871488346,12.0,0.24956672443674177,14.177231697831196,False
241,BHMBCCMKT01,577,26.14453614,91.73617216,153,car,high,6,0,17-10-2016,11:31:00,2016-10-17 11:31:00,1.0,1.0,2.706065857885615,0.41891204116522024,14.189120411652203,2016-10-17,13.82666985380364,11.28755871488346,12.0,0.2651646447140381,14.189120411652203,False
242,BHMBCCMKT01,577,26.14453614,91.73617216,159,car,high,7,0,17-10-2016,12:04:00,2016-10-17 12:04:00,1.0,1.0,3.010225303292894,0.4768695210426315,14.768695210426316,2016-10-17,13.82666985380364,11.28755871488346,12.0,0.2755632582322357,14.768695210426316,False
243,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,high,7,0,17-10-2016,12:31:00,2016-10-17 12:31:00,1.0,1.0,3.0067590987868282,0.4762090369414644,14.762090369414643,2016-10-17,13.82666985380364,11.28755871488346,12.0,0.2668977469670711,14.762090369414643,False
244,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,high,6,0,17-10-2016,12:57:00,2016-10-17 12:57:00,1.0,1.0,2.7067590987868284,0.4190441379854537,14.190441379854537,2016-10-17,13.82666985380364,11.28755871488346,12.0,0.2668977469670711,14.190441379854537,False
245,BHMBCCMKT01,577,26.14453614,91.73617216,157,bike,high,6,0,17-10-2016,13:31:00,2016-10-17 13:31:00,1.0,0.5,2.2088388214904677,0.32416559685280266,13.241655968528026,2016-10-17,13.82666985380364,11.28755871488346,12.0,0.2720970537261698,14.241655968528026,False
247,BHMBCCMKT01,577,26.14453614,91.73617216,147,car,high,4,0,17-10-2016,14:31:00,2016-10-17 14:31:00,1.0,1.0,2.1019064124783364,0.3037896623317983,13.037896623317984,2016-10-17,13.82666985380364,11.28755871488346,12.0,0.25476603119584057,14.037896623317984,False
249,BHMBCCMKT01,577,26.14453614,91.73617216,121,bike,low,2,0,17-10-2016,15:31:00,2016-10-17 15:31:00,0.0,0.5,1.1838821490467937,0.12886044813769723,11.288604481376971,2016-10-17,13.82666985380364,11.28755871488346,12.0,0.2097053726169844,12.288604481376971,False
250,BHMBCCMKT01,577,26.14453614,91.73617216,115,car,low,1,0,17-10-2016,15:57:00,2016-10-17 15:57:00,0.0,1.0,1.3797227036395148,0.16617779985363723,11.661777998536373,2016-10-17,13.82666985380364,11.28755871488346,12.0,0.19930675909878684,12.661777998536373,False
251,BHMBCCMKT01,577,26.14453614,91.73617216,110,truck,low,2,0,17-10-2016,16:28:00,2016-10-17 16:28:00,0.0,1.5,2.1762564991334488,0.31795704630183214,13.179570463018322,2016-10-17,13.82666985380364,11.28755871488346,12.0,0.19064124783362218,14.179570463018322,False
252,BHMBCCMKT01,577,26.14453614,91.73617216,57,bike,low,2,0,18-10-2016,08:01:00,2016-10-18 08:01:00,0.0,0.5,1.1395147313691507,0.1204062516427586,11.204062516427587,2016-10-18,13.695726031526666,11.28565321825159,12.0,0.09878682842287695,12.204062516427587,False
253,BHMBCCMKT01,577,26.14453614,91.73617216,60,car,low,2,0,18-10-2016,08:28:00,2016-10-18 08:28:00,0.0,1.0,1.6415944540727903,0.2160773736968101,12.1607737369681,2016-10-18,13.695726031526666,11.28565321825159,12.0,0.10398613518197573,13.1607737369681,False
254,BHMBCCMKT01,577,26.14453614,91.73617216,72,car,low,1,0,18-10-2016,09:01:00,2016-10-18 09:01:00,0.0,1.0,1.3499133448873484,0.16049763658360036,11.604976365836004,2016-10-18,13.695726031526666,11.28565321825159,12.0,0.12478336221837089,12.604976365836004,False
255,BHMBCCMKT01,577,26.14453614,91.73617216,91,bike,low,2,0,18-10-2016,09:28:00,2016-10-18 09:28:00,0.0,0.5,1.1630849220103987,0.12489754353069478,11.248975435306948,2016-10-18,13.695726031526666,11.28565321825159,12.0,0.15771230502599654,12.248975435306948,False
256,BHMBCCMKT01,577,26.14453614,91.73617216,145,car,low,3,0,18-10-2016,10:01:00,2016-10-18 10:01:00,0.0,1.0,2.00051993067591,0.2844705023726612,12.844705023726613,2016-10-18,13.695726031526666,11.28565321825159,12.0,0.2512998266897747,13.844705023726613,False
257,BHMBCCMKT01,577,26.14453614,91.73617216,178,car,low,2,0,18-10-2016,10:28:00,2016-10-18 10:28:00,0.0,1.0,1.7233968804159445,0.23166479848435317,12.31664798484353,2016-10-18,13.695726031526666,11.28565321825159,12.0,0.30849220103986136,13.31664798484353,False
261,BHMBCCMKT01,577,26.14453614,91.73617216,224,truck,high,7,0,18-10-2016,12:27:00,2016-10-18 12:27:00,1.0,1.5,3.5552859618717503,0.5807306459511548,15.807306459511548,2016-10-18,13.695726031526666,11.28565321825159,12.0,0.3882149046793761,15.807306459511548,False
262,BHMBCCMKT01,577,26.14453614,91.73617216,237,truck,high,6,0,18-10-2016,13:01:00,2016-10-18 13:01:00,1.0,1.5,3.264298093587522,0.5252830056581785,15.252830056581786,2016-10-18,13.695726031526666,11.28565321825159,12.0,0.41074523396880414,15.252830056581786,False
263,BHMBCCMKT01,577,26.14453614,91.73617216,227,car,high,6,0,18-10-2016,13:28:00,2016-10-18 13:28:00,1.0,1.0,2.7573656845753898,0.42868720586249304,14.286872058624931,2016-10-18,13.695726031526666,11.28565321825159,12.0,0.3934142114384749,14.286872058624931,False
264,BHMBCCMKT01,577,26.14453614,91.73617216,226,bike,high,6,0,18-10-2016,13:54:00,2016-10-18 13:54:00,1.0,0.5,2.2566724436741765,0.3332802774489083,13.332802774489084,2016-10-18,13.695726031526666,11.28565321825159,12.0,0.39168110918544197,14.332802774489084,False
266,BHMBCCMKT01,577,26.14453614,91.73617216,165,car,low,3,0,18-10-2016,15:01:00,2016-10-18 15:01:00,0.0,1.0,2.014384748700173,0.2871124387773295,12.871124387773296,2016-10-18,13.695726031526666,11.28565321825159,12.0,0.28596187175043325,13.871124387773296,False
268,BHMBCCMKT01,577,26.14453614,91.73617216,149,car,low,2,0,18-10-2016,15:55:00,2016-10-18 15:55:00,0.0,1.0,1.7032928942807626,0.22783399069758412,12.278339906975841,2016-10-18,13.695726031526666,11.28565321825159,12.0,0.2582322357019064,13.278339906975841,False
269,BHMBCCMKT01,577,26.14453614,91.73617216,124,car,low,2,0,18-10-2016,16:27:00,2016-10-18 16:27:00,0.0,1.0,1.6859618717504332,0.22453157019174871,12.245315701917487,2016-10-18,13.695726031526666,11.28565321825159,12.0,0.21490467937608318,13.245315701917487,False
270,BHMBCCMKT01,577,26.14453614,91.73617216,49,car,low,2,0,19-10-2016,08:05:00,2016-10-19 08:05:00,0.0,1.0,1.6339688041594453,0.2146243086742425,12.146243086742425,2016-10-19,13.529164465532073,10.799033563901897,12.0,0.08492201039861352,13.146243086742425,False
